origin,destination,intermediate,distance,duration,static_duration,polyline,request_time
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,375s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-14T22:17:31Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,957s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-14T22:43:06Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,362s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-14T22:43:06Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,954s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-14T23:17:46Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,383s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-14T23:17:47Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,960s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-14T23:39:32Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,466s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-14T23:39:32Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,435s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T01:57:14Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,298s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T01:57:15Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,436s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T02:39:46Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,296s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T02:39:46Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,433s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T03:01:00Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,349s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T03:01:00Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,406s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T04:25:51Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,339s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T04:25:51Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,349s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T06:36:04Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,281s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T06:36:04Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,359s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T12:58:16Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,280s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T12:58:16Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,368s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T13:22:29Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,280s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T13:22:29Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,381s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T13:41:16Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,278s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T13:41:16Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,407s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T14:16:07Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,289s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T14:16:07Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,428s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T14:37:20Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,300s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T14:37:20Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,446s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T15:17:44Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,296s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T15:17:44Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,438s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T15:38:54Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,297s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T15:38:54Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,483s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T16:14:38Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,333s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T16:14:38Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,490s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T18:25:04Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,396s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T18:25:04Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,503s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T20:16:05Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,331s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T20:16:05Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,471s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T21:19:45Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,324s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T21:19:45Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,498s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T21:37:57Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,320s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T21:37:57Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,514s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T22:14:34Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,322s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T22:14:34Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,479s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T22:40:30Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,322s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T22:40:30Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,724s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T23:16:53Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,317s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T23:16:53Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,656s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-15T23:38:48Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,331s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-15T23:38:48Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,417s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-16T02:07:34Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,319s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-16T02:07:34Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,421s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-16T02:50:04Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,357s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-16T02:50:04Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,428s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-16T03:10:57Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,356s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-16T03:10:57Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,395s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-16T04:28:15Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,330s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-16T04:28:15Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,356s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-16T06:37:42Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,286s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-16T06:37:42Z
JND_at_Rimrock,Wilson_at_Willy,JND_at_North_Shore,4366,343s,459s,{pveG||n`PbGpHN]{GkI}B|D{@hAwA|A{AlAuFrDwB~@}GzBeDzAaAl@_At@kAfA}ElFsBrBcInHkRfQuD~CqAr@qAd@uARuABaAIwKgBcAUwEaBO@{@YMASDNHFg@uAq@cBgAg@_@MSmB_BcCmC}@oAk@aAwG{IoImL{CyEmA}AaDoDcCuC]S[Kg@BYJBV,2025-11-16T12:57:59Z
Wilson_at_Willy,JND_at_Rimrock,JND_at_North_Shore,3898,267s,329s,ai|eGreo`PBPXCt@H\PpDpDxBrC`CfDjCzDfOzSlDrEfCbD~AnAtChBrAr@t@\xChAlCr@dG~@bFh@fBAvASlAc@tAw@vIoHzMuLtCgCZ_@rEaExHcItAkAzAaArDwAbGmBhAc@zA}@nGyE|AaBfAwA~@{Aj@eA,2025-11-16T12:57:59Z
